filename,class_md,score,x_norm,y_norm,w_norm,h_norm
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-28-53(3).JPG,animal,0.0109,0.1895,0.2701,0.2015,0.2027
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-29-57(1).JPG,animal,0.0058,0.8526,0.684,0.1473,0.2458
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-29-58(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-29-59(3).JPG,animal,0.00514,0.8526,0.6923,0.1473,0.2374
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-31-03(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-31-04(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-31-05(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-32-11(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-32-12(2).JPG,animal,0.00705,0.8208,0.4243,0.1765,0.102
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-32-13(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-34-11(1).JPG,animal,0.0305,0.1973,0.2743,0.1916,0.1979
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-34-12(2).JPG,animal,0.018,0.476,0.3138,0.07343,0.04444
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-34-12(2).JPG,animal,0.021,0.226,0.2743,0.1671,0.2013
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-34-13(3).JPG,animal,0.00607,0.4807,0.3138,0.06822,0.04374
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-34-13(3).JPG,animal,0.0125,0.1963,0.2743,0.1875,0.177
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-41-13(1).JPG,animal,0.00849,0.4578,0.3138,0.09166,0.04236
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-41-13(1).JPG,animal,0.0101,0.1911,0.2708,0.1942,0.127
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-41-13(1).JPG,animal,0.0284,0.277,0.3124,0.1104,0.08263
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-41-14(2).JPG,animal,0.00707,0.4489,0.3118,0.1046,0.09166
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-41-14(2).JPG,animal,0.0137,0.1869,0.2722,0.1984,0.1263
