filename,class_md,score,x_norm,y_norm,w_norm,h_norm
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__06-27-40(1).JPG,animal,0.897,0.1098,0.4847,0.09947,0.1069
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__06-27-41(2).JPG,animal,0.00641,0.7859,0.3784,0.09635,0.2423
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__06-27-41(2).JPG,animal,0.0198,0.3432,0.3548,0.04635,0.0868
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__06-27-41(2).JPG,animal,0.0256,0.2697,0.4722,0.02552,0.02638
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__06-27-41(2).JPG,animal,0.917,0.251,0.4881,0.0927,0.1131
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__06-27-42(3).JPG,animal,0.00719,0.3437,0.3562,0.04583,0.08263
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__06-27-42(3).JPG,animal,0.918,0.3119,0.5069,0.101,0.09097
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__11-10-42(1).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__11-10-43(2).JPG,animal,0.293,0.5281,0.618,0.113,0.134
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__11-10-44(3).JPG,animal,0.0931,0.5364,0.6187,0.1041,0.1291
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__11-11-42(1).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__11-11-43(2).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__11-11-43(3).JPG,animal,0.0138,0.5406,0.6187,0.1,0.125
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-08-20(1).JPG,animal,0.00643,0.2729,0.6118,0.1718,0.2159
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-08-20(1).JPG,animal,0.00759,0.4645,0.3319,0.06614,0.168
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-08-21(2).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-08-22(3).JPG,animal,0.00566,0.0,0.7187,0.02656,0.08194
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-08-22(3).JPG,animal,0.00652,0.4651,0.3333,0.06562,0.1659
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-16-26(1).JPG,animal,0.00991,0.8843,0.593,0.1145,0.1375
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-16-26(1).JPG,animal,0.101,0.177,0.725,0.1468,0.1055
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-16-27(2).JPG,animal,0.00595,0.2604,0.6173,0.1437,0.1319
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-16-27(2).JPG,animal,0.142,0.1901,0.7236,0.1395,0.1131
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-16-28(3).JPG,animal,0.00673,0.4635,0.3229,0.06875,0.1763
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-16-28(3).JPG,animal,0.135,0.1755,0.7236,0.152,0.1069
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-49-42(1).JPG,animal,0.00949,0.1963,0.4923,0.1463,0.2437
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-49-42(1).JPG,animal,0.0235,0.1875,0.7361,0.2109,0.1527
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-49-42(1).JPG,animal,0.0373,0.5276,0.6124,0.1864,0.2125
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-49-43(2).JPG,animal,0.0119,0.1864,0.4965,0.1562,0.2416
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-49-43(2).JPG,animal,0.0242,0.188,0.7354,0.2213,0.1611
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-49-43(2).JPG,animal,0.0404,0.514,0.6111,0.2,0.2152
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__12-49-44(3).JPG,animal,0.0374,0.5156,0.6138,0.1984,0.218
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__13-42-23(1).JPG,animal,0.00515,0.4635,0.3625,0.06666,0.1284
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__13-42-23(1).JPG,animal,0.0053,0.1135,0.4687,0.2296,0.1659
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__13-42-23(1).JPG,animal,0.00564,0.4609,0.2763,0.1916,0.3381
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__13-42-24(2).JPG,animal,0.0182,0.464,0.275,0.1875,0.3534
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__13-42-25(3).JPG,animal,0.0189,0.464,0.2763,0.1906,0.3506
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__13-43-46(1).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__13-43-47(2).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__13-43-48(3).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__18-35-19(1).JPG,animal,0.747,0.5734,0.5333,0.1526,0.2076
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__18-35-20(2).JPG,animal,0.879,0.4859,0.4777,0.2036,0.2666
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__18-35-20(3).JPG,animal,0.959,0.4083,0.425,0.2203,0.3236
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-26-09(1).JPG,animal,0.747,0.6656,0.5277,0.1093,0.1368
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-26-10(2).JPG,animal,0.012,0.3661,0.3569,0.02135,0.02361
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-26-10(2).JPG,animal,0.876,0.5421,0.5076,0.1135,0.1326
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-26-11(3).JPG,animal,0.00636,0.3666,0.3562,0.02135,0.02361
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-26-11(3).JPG,animal,0.869,0.4411,0.4791,0.1192,0.1479
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-27-09(1).JPG,animal,0.00527,0.3661,0.3562,0.02187,0.02222
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-27-09(1).JPG,animal,0.0175,0.788,0.4166,0.05572,0.1847
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-27-09(1).JPG,animal,0.781,0.5244,0.5104,0.07656,0.1187
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-27-10(2).JPG,animal,0.00955,0.0901,0.4506,0.08177,0.06458
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-27-10(2).JPG,animal,0.0194,0.7869,0.3819,0.08802,0.218
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-27-10(2).JPG,animal,0.485,0.09479,0.4534,0.09687,0.1076
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-27-11(3).JPG,animal,0.0107,0.7864,0.3826,0.1354,0.218
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-27-11(3).JPG,animal,0.0197,0.7869,0.3833,0.06145,0.2138
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-54(1).JPG,animal,0.0139,0.7869,0.3868,0.05833,0.2062
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-54(1).JPG,animal,0.0634,0.7999,0.5402,0.0276,0.05138
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-54(1).JPG,animal,0.773,0.4593,0.4673,0.1182,0.1208
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-55(2).JPG,animal,0.00641,0.3661,0.3562,0.02239,0.02361
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-55(2).JPG,animal,0.00723,0.7859,0.3777,0.2093,0.2256
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-55(2).JPG,animal,0.0179,0.5166,0.4493,0.1713,0.1284
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-55(2).JPG,animal,0.0559,0.7859,0.3819,0.08802,0.2138
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-55(2).JPG,animal,0.258,0.5171,0.4611,0.0776,0.1118
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-56(3).JPG,animal,0.00722,0.7859,0.3819,0.2088,0.2201
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-56(3).JPG,animal,0.04,0.7864,0.3833,0.07864,0.2131
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-30-56(3).JPG,animal,0.166,0.1848,0.4298,0.1437,0.1118
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-31-57(1).JPG,animal,0.00577,0.3661,0.3562,0.02187,0.02222
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-31-57(1).JPG,animal,0.0106,0.7869,0.393,0.05729,0.2062
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-31-57(1).JPG,animal,0.637,0.5088,0.4909,0.07552,0.0868
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-31-58(2).JPG,animal,0.00646,0.7864,0.3868,0.05833,0.2104
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-31-58(2).JPG,animal,0.00888,0.3666,0.3555,0.02187,0.02152
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-31-58(2).JPG,animal,0.0138,0.4151,0.4743,0.075,0.05902
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-31-58(2).JPG,animal,0.782,0.4119,0.4743,0.09843,0.1013
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-31-59(3).JPG,animal,0.00874,0.7854,0.3881,0.05989,0.2104
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__05-31-59(3).JPG,animal,0.568,0.3395,0.4326,0.06666,0.1645
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__07-37-57(1).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__07-37-58(2).JPG,animal,0.00767,0.7874,0.3875,0.08958,0.2159
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__07-37-59(3).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__11-32-14(1).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__11-32-15(2).JPG,animal,0.0251,0.4437,0.4687,0.08124,0.0993
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__11-32-16(3).JPG,animal,0.00778,0.4385,0.4687,0.09375,0.1
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-17(1).JPG,animal,0.0104,0.5015,0.6451,0.04166,0.05833
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-17(1).JPG,animal,0.165,0.4625,0.6472,0.08177,0.06388
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-17(1).JPG,animal,0.697,0.6187,0.5875,0.1505,0.1618
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-18(2).JPG,animal,0.00554,0.4953,0.6333,0.0427,0.04791
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-13__17-15-18(2).JPG,animal,0.00779,0.5833,0.6256,0.03177,0.06527
