filename,class_md,score,x_norm,y_norm,w_norm,h_norm
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-25-49(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-32-44(1).JPG,animal,0.00508,0.0,0.726,0.07161,0.06327
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-32-44(2).JPG,animal,0.0084,0.1028,0.5787,0.01649,0.05092
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-32-44(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__06-34-23(1).JPG,animal,0.00582,0.4683,0.4429,0.01866,0.02237
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__06-34-23(1).JPG,animal,0.039,0.1059,0.5756,0.01779,0.05787
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__06-34-23(2).JPG,animal,0.0133,0.1857,0.5331,0.0269,0.07484
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__06-34-23(2).JPG,animal,0.047,0.4678,0.4429,0.01822,0.02314
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__06-34-23(2).JPG,animal,0.0831,0.2317,0.5324,0.02604,0.03163
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__06-34-23(3).JPG,animal,0.00665,0.4665,0.4429,0.01866,0.02546
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__06-34-23(3).JPG,animal,0.0147,0.1866,0.5339,0.02517,0.07407
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__06-34-23(3).JPG,animal,0.018,0.2317,0.5324,0.0243,0.03009
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__06-34-23(3).JPG,animal,0.0357,0.1046,0.5771,0.01909,0.05787
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-06-37(1).JPG,animal,0.00644,0.1119,0.6543,0.0473,0.03472
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-06-37(2).JPG,animal,0.00839,0.4375,0.4722,0.007812,0.01929
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-06-37(2).JPG,animal,0.0111,0.1059,0.5702,0.01996,0.06481
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-06-37(3).JPG,animal,0.00537,0.1102,0.6496,0.04861,0.03395
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-06-37(3).JPG,animal,0.00762,0.4652,0.4475,0.01996,0.02391
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-34-53(1).JPG,animal,0.00539,0.7769,0.3742,0.01432,0.03858
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-34-53(1).JPG,person,0.00754,0.819,0.3009,0.05121,0.1334
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-34-53(1).JPG,animal,0.00831,0.2313,0.5339,0.03515,0.02932
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-34-53(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-34-53(3).JPG,animal,0.00743,0.4678,0.4444,0.01736,0.03009
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-41-12(1).JPG,animal,0.0056,0.4357,0.4729,0.008246,0.01851
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-41-12(1).JPG,animal,0.00636,0.2309,0.5362,0.03255,0.02932
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-41-12(1).JPG,animal,0.0144,0.4674,0.4475,0.01432,0.0216
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-41-12(2).JPG,animal,0.0103,0.7513,0.3202,0.05729,0.1334
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-41-12(2).JPG,animal,0.0129,0.1046,0.5733,0.01866,0.07098
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__08-41-12(3).JPG,animal,0.0102,0.47,0.4467,0.01432,0.02469
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-08-31(1).JPG,animal,0.0162,0.2317,0.5354,0.03472,0.03858
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-08-31(2).JPG,animal,0.0173,0.2039,0.6072,0.03211,0.1072
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-08-31(2).JPG,animal,0.0634,0.2313,0.5385,0.03472,0.03626
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-08-31(3).JPG,animal,0.0154,0.2335,0.5432,0.02994,0.03009
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-13-01(1).JPG,animal,0.0481,0.2282,0.5362,0.03428,0.0378
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-13-01(2).JPG,animal,0.00878,0.2252,0.5308,0.03211,0.03472
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-13-02(3).JPG,animal,0.0141,0.23,0.5331,0.0243,0.02932
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-17-20(1).JPG,animal,0.00803,0.2343,0.5354,0.03211,0.03472
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__09-17-20(2).JPG,animal,0.00678,0.1067,0.5802,0.01649,0.05709
