filename,class_md,score,x_norm,y_norm,w_norm,h_norm
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-40(2).JPG,animal,0.0692,0.314,0.3201,0.05416,0.05416
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-40(2).JPG,animal,0.11,0.4963,0.3486,0.1005,0.09583
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-40(2).JPG,animal,0.187,0.8223,0.468,0.09583,0.09097
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-40(2).JPG,animal,0.207,0.3124,0.3277,0.03177,0.04027
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-40(2).JPG,animal,0.588,0.3833,0.334,0.07656,0.06944
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-40(2).JPG,animal,0.909,0.7166,0.4625,0.227,0.2243
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.00661,0.2708,0.2909,0.06979,0.075
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.0083,0.2994,0.3208,0.04583,0.04722
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.00865,0.3187,0.2999,0.1239,0.09027
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.0118,0.4739,0.359,0.04166,0.05972
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.0409,0.3182,0.3319,0.04374,0.04374
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.0627,0.3187,0.3215,0.07708,0.06319
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.0764,0.4031,0.3479,0.02968,0.0493
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.109,0.3161,0.3326,0.02812,0.03402
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.3,0.4036,0.3333,0.04895,0.07152
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.478,0.4812,0.3444,0.09531,0.09305
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-41(3).JPG,animal,0.885,0.8755,0.5048,0.1244,0.1993
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-15-39(1).JPG,animal,0.00746,0.3651,0.3333,0.04218,0.05416
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-15-39(1).JPG,animal,0.049,0.3651,0.3444,0.02656,0.0368
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-15-40(2).JPG,animal,0.00522,0.351,0.3069,0.04635,0.09097
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-15-40(2).JPG,animal,0.0062,0.3364,0.3277,0.04791,0.05486
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-15-40(2).JPG,animal,0.0976,0.3546,0.3402,0.03177,0.04652
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-15-41(3).JPG,animal,0.00736,0.3583,0.327,0.06666,0.06666
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-15-41(3).JPG,animal,0.105,0.3567,0.3354,0.03229,0.05486
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-21-25(1).JPG,animal,0.00974,0.7031,0.4243,0.1005,0.1027
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-21-25(1).JPG,animal,0.922,0.5953,0.4215,0.2151,0.209
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-21-26(2).JPG,animal,0.011,0.8744,0.4708,0.1098,0.1493
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-21-26(2).JPG,animal,0.948,0.7473,0.4715,0.2369,0.2125
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-21-27(3).JPG,animal,0.853,0.8932,0.5055,0.1067,0.1902
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-03__12-03-05(1).JPG,animal,0.569,0.0,0.0,1.0,0.9229
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-03__12-03-05(2).JPG,animal,0.00883,0.1234,0.2312,0.02656,0.04652
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-03__12-03-06(3).JPG,animal,0.00958,0.1223,0.2312,0.0276,0.04583
