filename,class_md,score,x_norm,y_norm,w_norm,h_norm
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(3).JPG,animal,0.0363,0.7697,0.7833,0.04947,0.07361
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(3).JPG,animal,0.526,0.6843,0.9006,0.1901,0.03055
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-06__11-48-52(1).JPG,animal,0.0059,0.701,0.5104,0.0427,0.025
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-06__11-48-52(1).JPG,animal,0.0586,0.6802,0.9013,0.1609,0.02986
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-06__11-48-52(2).JPG,animal,0.00634,0.7046,0.5111,0.03906,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-06__11-48-52(2).JPG,animal,0.00686,0.9687,0.05486,0.03125,0.4416
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-06__11-48-52(2).JPG,animal,0.097,0.6833,0.9006,0.1656,0.03055
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-06__11-48-52(2).JPG,animal,0.107,0.9692,0.05486,0.03072,0.1777
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-06__11-48-52(2).JPG,animal,0.333,0.9692,0.01041,0.03072,0.1138
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-06__11-48-52(3).JPG,animal,0.0149,0.7052,0.5111,0.04374,0.02361
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-06__11-48-52(3).JPG,animal,0.0222,0.6833,0.902,0.1734,0.02916
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-03-56(1).JPG,animal,0.567,0.6786,0.9013,0.188,0.02916
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-03-56(2).JPG,animal,0.511,0.6796,0.8999,0.1885,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-03-58(1).JPG,animal,0.519,0.6786,0.8999,0.1901,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-04-54(1).JPG,animal,0.464,0.6781,0.8999,0.1901,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-04-54(2).JPG,animal,0.00538,0.7,0.5104,0.04166,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-04-54(2).JPG,animal,0.451,0.6776,0.8999,0.1911,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-04-54(3).JPG,animal,0.483,0.677,0.8999,0.1916,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-08-48(1).JPG,animal,0.464,0.6786,0.8999,0.1901,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-08-48(2).JPG,animal,0.544,0.6776,0.8999,0.1906,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-08-50(1).JPG,animal,0.515,0.6791,0.8999,0.1895,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-11-46(1).JPG,animal,0.47,0.6807,0.8999,0.189,0.03125
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-11-48(1).JPG,animal,0.517,0.6781,0.9006,0.1885,0.02986
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-11-48(2).JPG,animal,0.515,0.6781,0.9006,0.189,0.02986
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-12-52(1).JPG,animal,0.476,0.6802,0.9006,0.2,0.03055
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-12-52(2).JPG,animal,0.00772,0.7661,0.8062,0.07916,0.05902
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-12-52(2).JPG,animal,0.291,0.6807,0.9013,0.2255,0.02986
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-12-52(3).JPG,animal,0.513,0.6781,0.9013,0.1895,0.02916
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-14-04(1).JPG,animal,0.0133,0.7187,0.8861,0.2781,0.04444
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-14-04(2).JPG,animal,0.00599,0.9187,0.7958,0.08124,0.1354
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-14-04(2).JPG,animal,0.00849,0.7223,0.7972,0.2776,0.1326
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-14-04(2).JPG,animal,0.0392,0.7229,0.8701,0.2723,0.0618
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-14-04(2).JPG,animal,0.0655,0.9187,0.8708,0.08124,0.06041
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-14-04(3).JPG,empty,,,,,
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-15-00(1).JPG,animal,0.0472,0.6947,0.8993,0.1989,0.03194
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-15-00(2).JPG,animal,0.00515,0.701,0.5111,0.05156,0.02361
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-15-00(2).JPG,animal,0.0643,0.6953,0.8986,0.1875,0.03263
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-15-00(3).JPG,animal,0.00601,0.701,0.5118,0.05,0.02222
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-15-00(3).JPG,animal,0.0476,0.6953,0.8986,0.2083,0.03263
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-15-56(1).JPG,animal,0.00568,0.7005,0.5111,0.04531,0.02152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-15-56(1).JPG,animal,0.00755,0.6734,0.8993,0.2041,0.03194
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-15-56(2).JPG,animal,0.0613,0.6848,0.8993,0.1869,0.03263
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-07__06-15-56(3).JPG,animal,0.019,0.6786,0.8993,0.1953,0.03263
